distribution,package,unit_path
arch,mullvad-vpn-daemon,usr/lib/systemd/system/mullvad-early-boot-blocking.service
arch,multipath-tools,usr/lib/systemd/system/multipathd-queueing.service
arch,multipath-tools,usr/lib/systemd/system/multipathd.service
arch,mumble-server,usr/lib/systemd/system/mumble-server.service
arch,munge,usr/lib/systemd/system/munge.service
arch,munin,usr/lib/systemd/system/munin-graph.service
arch,munin,usr/lib/systemd/system/munin-html.service
arch,munin-node,usr/lib/systemd/system/munin-async.service
arch,munin-node,usr/lib/systemd/system/munin-node.service
arch,mympd,usr/lib/systemd/system/mympd.service
arch,n2n,usr/lib/systemd/system/edge.service
arch,n2n,usr/lib/systemd/system/edge@.service
arch,n2n,usr/lib/systemd/system/supernode.service
arch,navidrome,usr/lib/systemd/system/navidrome.service
arch,nbd,usr/lib/systemd/system/nbd.service
arch,nbd,usr/lib/systemd/system/nbd@.service
arch,ndctl,usr/lib/systemd/system/cxl-monitor.service
arch,ndctl,usr/lib/systemd/system/daxdev-reconfigure@.service
arch,ndctl,usr/lib/systemd/system/ndctl-monitor.service
arch,ndisc6,usr/lib/systemd/system/rdnssd@.service
arch,nebula,usr/lib/systemd/system/nebula.service
arch,net-snmp,usr/lib/systemd/system/snmpd.service
arch,net-snmp,usr/lib/systemd/system/snmptrapd.service
arch,netavark,usr/lib/systemd/system/netavark-dhcp-proxy.service
arch,netavark,usr/lib/systemd/system/netavark-firewalld-reload.service
arch,netavark,usr/lib/systemd/system/netavark-nftables-reload.service
arch,netctl,usr/lib/systemd/system/netctl-auto@.service
arch,netctl,usr/lib/systemd/system/netctl-ifplugd@.service
arch,netctl,usr/lib/systemd/system/netctl-sleep.service
arch,netctl,usr/lib/systemd/system/netctl-wait-online.service
arch,netctl,usr/lib/systemd/system/netctl.service
arch,netctl,usr/lib/systemd/system/netctl@.service
arch,netdata,usr/lib/systemd/system/netdata.service
arch,netperf,usr/lib/systemd/system/netserver.service
arch,netplan,usr/lib/systemd/system/netplan-configure.service
arch,networkmanager,usr/lib/systemd/system/NetworkManager-config-initrd.service
arch,networkmanager,usr/lib/systemd/system/NetworkManager-dispatcher.service
arch,networkmanager,usr/lib/systemd/system/NetworkManager-initrd.service
arch,networkmanager,usr/lib/systemd/system/NetworkManager-wait-online-initrd.service
arch,networkmanager,usr/lib/systemd/system/NetworkManager-wait-online.service
arch,networkmanager,usr/lib/systemd/system/NetworkManager.service
arch,networkmanager,usr/lib/systemd/system/nm-priv-helper.service
arch,nextcloud,usr/lib/systemd/system/nextcloud-cron.service
arch,nextcloud-app-notify_push,usr/lib/systemd/system/nextcloud-app-notify_push.service
arch,nfs-utils,usr/lib/systemd/system/auth-rpcgss-module.service
arch,nfs-utils,usr/lib/systemd/system/fsidd.service
arch,nfs-utils,usr/lib/systemd/system/nfs-idmapd.service
arch,nfs-utils,usr/lib/systemd/system/nfs-mountd.service
arch,nfs-utils,usr/lib/systemd/system/nfs-server.service
arch,nfs-utils,usr/lib/systemd/system/nfs-utils.service
arch,nfs-utils,usr/lib/systemd/system/nfsdcld.service
arch,nfs-utils,usr/lib/systemd/system/nfsv4-exportd.service
arch,nfs-utils,usr/lib/systemd/system/nfsv4-server.service
arch,nfs-utils,usr/lib/systemd/system/rpc-gssd.service
arch,nfs-utils,usr/lib/systemd/system/rpc-statd-notify.service
arch,nfs-utils,usr/lib/systemd/system/rpc-statd.service
arch,nftables,usr/lib/systemd/system/nftables.service
arch,nginx,usr/lib/systemd/system/nginx.service
arch,nginx-mainline,usr/lib/systemd/system/nginx.service
arch,nginx-prometheus-exporter,usr/lib/systemd/system/nginx-prometheus-exporter.service
arch,nix,usr/lib/systemd/system/nix-daemon.service
arch,nm-cloud-setup,usr/lib/systemd/system/nm-cloud-setup.service
arch,nodm,usr/lib/systemd/system/nodm.service
arch,nomad,usr/lib/systemd/system/nomad.service
arch,nominatim,usr/lib/systemd/system/nominatim-updates.service
arch,nominatim,usr/lib/systemd/system/nominatim.service
arch,nqptp,usr/lib/systemd/system/nqptp.service
arch,nsd,usr/lib/systemd/system/nsd.service
arch,nss-pam-ldapd,usr/lib/systemd/system/nslcd.service
arch,ntp,usr/lib/systemd/system/ntpd.service
arch,ntp,usr/lib/systemd/system/ntpdate.service
arch,ntpd-rs,usr/lib/systemd/system/ntpd-rs-metrics.service
arch,ntpd-rs,usr/lib/systemd/system/ntpd-rs.service
arch,nullmailer,usr/lib/systemd/system/nullmailer.service
arch,numa,usr/lib/systemd/system/numa.service
arch,nut,usr/lib/systemd/system/nut-driver-enumerator-daemon-activator.service
arch,nut,usr/lib/systemd/system/nut-driver-enumerator-daemon.service
arch,nut,usr/lib/systemd/system/nut-driver-enumerator.service
arch,nut,usr/lib/systemd/system/nut-driver@.service
arch,nut,usr/lib/systemd/system/nut-logger.service
arch,nut,usr/lib/systemd/system/nut-monitor.service
arch,nut,usr/lib/systemd/system/nut-server.service
arch,nut,usr/lib/systemd/system/nut-udev-settle.service
arch,nvidia-utils,usr/lib/systemd/system/nvidia-hibernate.service
arch,nvidia-utils,usr/lib/systemd/system/nvidia-persistenced.service
arch,nvidia-utils,usr/lib/systemd/system/nvidia-powerd.service
arch,nvidia-utils,usr/lib/systemd/system/nvidia-resume.service
arch,nvidia-utils,usr/lib/systemd/system/nvidia-suspend-then-hibernate.service
arch,nvidia-utils,usr/lib/systemd/system/nvidia-suspend.service
arch,nvidia-utils,usr/lib/systemd/system/systemd-hibernate.service.d/
arch,nvidia-utils,usr/lib/systemd/system/systemd-hibernate.service.d/10-nvidia-no-freeze-session.conf
arch,nvidia-utils,usr/lib/systemd/system/systemd-homed.service.d/
arch,nvidia-utils,usr/lib/systemd/system/systemd-homed.service.d/10-nvidia-no-freeze-session.conf
arch,nvidia-utils,usr/lib/systemd/system/systemd-hybrid-sleep.service.d/
arch,nvidia-utils,usr/lib/systemd/system/systemd-hybrid-sleep.service.d/10-nvidia-no-freeze-session.conf
arch,nvidia-utils,usr/lib/systemd/system/systemd-suspend-then-hibernate.service.d/
arch,nvidia-utils,usr/lib/systemd/system/systemd-suspend-then-hibernate.service.d/10-nvidia-no-freeze-session.conf
arch,nvidia-utils,usr/lib/systemd/system/systemd-suspend.service.d/
arch,nvidia-utils,usr/lib/systemd/system/systemd-suspend.service.d/10-nvidia-no-freeze-session.conf
arch,nvme-cli,usr/lib/systemd/system/nvmefc-boot-connections.service
arch,nvme-cli,usr/lib/systemd/system/nvmf-autoconnect.service
arch,nvme-cli,usr/lib/systemd/system/nvmf-connect-nbft.service
arch,nvme-cli,usr/lib/systemd/system/nvmf-connect@.service
arch,nvmetcli,usr/lib/systemd/system/nvmet.service
arch,nyancat,usr/lib/systemd/system/nyancat@.service
arch,nzbget,usr/lib/systemd/system/nzbget.service
arch,oidentd,usr/lib/systemd/system/oidentd@.service
arch,ollama,usr/lib/systemd/system/ollama.service
arch,open-iscsi,usr/lib/systemd/system/iscsi-init.service
arch,open-iscsi,usr/lib/systemd/system/iscsi.service
arch,open-iscsi,usr/lib/systemd/system/iscsid.service
arch,open-iscsi,usr/lib/systemd/system/iscsiuio.service
arch,open-isns,usr/lib/systemd/system/isnsd.service
arch,open-vm-tools,usr/lib/systemd/system/vmtoolsd.service
arch,open-vm-tools,usr/lib/systemd/system/vmware-vmblock-fuse.service
arch,openbao,usr/lib/systemd/system/openbao.service
arch,opencloud,usr/lib/systemd/system/opencloud.service
arch,opendht,usr/lib/systemd/system/dhtcluster.service
arch,opendht,usr/lib/systemd/system/dhtnode.service
arch,opendkim,usr/lib/systemd/system/opendkim.service
arch,opendmarc,usr/lib/systemd/system/opendmarc.service
arch,openfire,usr/lib/systemd/system/openfire.service
arch,openfortivpn,usr/lib/systemd/system/openfortivpn@.service
arch,openldap,usr/lib/systemd/system/slapd.service
arch,openntpd,usr/lib/systemd/system/openntpd.service
arch,openobserve,usr/lib/systemd/system/openobserve.service
arch,openpgp-ca-restd,usr/lib/systemd/system/openpgp-ca-restd.service
arch,openrgb,usr/lib/systemd/system/openrgb.service
arch,opensearch,usr/lib/systemd/system/opensearch-keystore.service
arch,opensearch,usr/lib/systemd/system/opensearch-keystore@.service
arch,opensearch,usr/lib/systemd/system/opensearch.service
arch,opensearch,usr/lib/systemd/system/opensearch@.service
arch,opensearch-dashboards,usr/lib/systemd/system/opensearch-dashboards.service
arch,opensips,usr/lib/systemd/system/opensips.service
arch,opensmtpd,usr/lib/systemd/system/smtpd.service
arch,opensnitch,usr/lib/systemd/system/opensnitchd.service
arch,openssh,usr/lib/systemd/system/sshd.service
arch,openssh,usr/lib/systemd/system/sshd@.service
arch,openssh,usr/lib/systemd/system/sshdgenkeys.service
arch,openvox,usr/lib/systemd/system/puppet.service
arch,openvpn,usr/lib/systemd/system/openvpn-client@.service
arch,openvpn,usr/lib/systemd/system/openvpn-server@.service
arch,openvswitch,usr/lib/systemd/system/ovs-vswitchd.service
arch,openvswitch,usr/lib/systemd/system/ovsdb-server.service
arch,osquery,usr/lib/systemd/system/osqueryd.service
arch,ossp,usr/lib/systemd/system/osspd.service
arch,ostree,usr/lib/systemd/system/ostree-boot-complete.service
arch,ostree,usr/lib/systemd/system/ostree-finalize-staged-hold.service
arch,ostree,usr/lib/systemd/system/ostree-finalize-staged.service
arch,ostree,usr/lib/systemd/system/ostree-prepare-root.service
arch,ostree,usr/lib/systemd/system/ostree-remount.service
arch,ostree,usr/lib/systemd/system/ostree-state-overlay@.service
arch,packagekit,usr/lib/systemd/system/packagekit-offline-update.service
arch,packagekit,usr/lib/systemd/system/packagekit.service
arch,packagekit,usr/lib/systemd/system/system-update.target.wants/packagekit-offline-update.service
arch,pacman-contrib,usr/lib/systemd/system/paccache.service
arch,pacman-contrib,usr/lib/systemd/system/pacman-filesdb-refresh.service
arch,pacman-offline,usr/lib/systemd/system/pacman-offline-clean-prepare.service
arch,pacman-offline,usr/lib/systemd/system/pacman-offline-done-poweroff.service
arch,pacman-offline,usr/lib/systemd/system/pacman-offline-done-reboot.service
arch,pacman-offline,usr/lib/systemd/system/pacman-offline-prepare.service
arch,pacman-offline,usr/lib/systemd/system/pacman-offline.service
arch,pacman-offline,usr/lib/systemd/system/system-update.target.wants/pacman-offline.service
arch,pacoloco,usr/lib/systemd/system/pacoloco.service
arch,pacredir,usr/lib/systemd/system/pacredir.service
arch,pacredir,usr/lib/systemd/system/pacserve.service
arch,pacredir-avahi,usr/lib/systemd/system/pacserve-announce.service
arch,pacredir-avahi,usr/lib/systemd/system/pacserve.service.d/
arch,pacredir-avahi,usr/lib/systemd/system/pacserve.service.d/avahi.conf
arch,pacrunner,usr/lib/systemd/system/pacrunner.service
arch,pam,usr/lib/systemd/system/pam_namespace.service
arch,pam-u2f,usr/lib/systemd/system/polkit-agent-helper@.service.d/
arch,pam-u2f,usr/lib/systemd/system/polkit-agent-helper@.service.d/pam-u2f.conf
arch,pantheon-settings-daemon,usr/lib/systemd/system/io.elementary.settings-daemon.check-for-firmware-updates.service
arch,partimage,usr/lib/systemd/system/partimaged.service
arch,passim,usr/lib/systemd/system/passim.service
arch,pcp,usr/lib/systemd/system/pcp-geolocate.service
arch,pcp,usr/lib/systemd/system/pcp-reboot-init.service
arch,pcp,usr/lib/systemd/system/pmcd.service
arch,pcp,usr/lib/systemd/system/pmfind.service
arch,pcp,usr/lib/systemd/system/pmie.service
arch,pcp,usr/lib/systemd/system/pmie_check.service
arch,pcp,usr/lib/systemd/system/pmie_daily.service
arch,pcp,usr/lib/systemd/system/pmie_farm.service
arch,pcp,usr/lib/systemd/system/pmie_farm_check.service
arch,pcp,usr/lib/systemd/system/pmlogger.service
arch,pcp,usr/lib/systemd/system/pmlogger_check.service
arch,pcp,usr/lib/systemd/system/pmlogger_daily.service
arch,pcp,usr/lib/systemd/system/pmlogger_farm.service
arch,pcp,usr/lib/systemd/system/pmlogger_farm_check.service
arch,pcp,usr/lib/systemd/system/pmproxy.service
arch,pcp,usr/lib/systemd/system/pmproxy_check.service
arch,pcp,usr/lib/systemd/system/pmproxy_daily.service
arch,pcp,usr/lib/systemd/system/pmseries_import.service
arch,pcp-atop,usr/lib/systemd/system/atop-daily.service
arch,pcp-atop,usr/lib/systemd/system/atop.service
arch,pcsclite,usr/lib/systemd/system/pcscd.service
arch,pdnsd,usr/lib/systemd/system/pdnsd.service
arch,percona-server,usr/lib/systemd/system/mysqld.service
arch,percona-server,usr/lib/systemd/system/mysqld@.service
arch,percona-server,usr/lib/systemd/system/mysqlrouter.service
arch,pesign,usr/lib/systemd/system/pesign-create-db.service
arch,pesign,usr/lib/systemd/system/pesign.service
arch,pgbouncer,usr/lib/systemd/system/pgbouncer.service
arch,phodav,usr/lib/systemd/system/spice-webdavd.service
arch,php-fpm,usr/lib/systemd/system/php-fpm.service
arch,php-legacy-fpm,usr/lib/systemd/system/php-fpm-legacy.service
arch,php-legacy-fpm,usr/lib/systemd/system/php-legacy-fpm.service
arch,phpldapadmin,usr/lib/systemd/system/phpldapadmin.service
arch,piping-server,usr/lib/systemd/system/piping-server.service
arch,pkgfile,usr/lib/systemd/system/pkgfile-update.service
arch,pkgfile,usr/lib/systemd/system/pkgfiled.service
arch,pkgstats,usr/lib/systemd/system/pkgstats.service
arch,plantuml,usr/lib/systemd/system/plantuml@.service
arch,plantuml-server,usr/lib/systemd/system/plantuml-server.service
arch,plasma-login-manager,usr/lib/systemd/system/plasmalogin.service
arch,plocate,usr/lib/systemd/system/plocate-updatedb.service
arch,plymouth,usr/lib/systemd/system/halt.target.wants/plymouth-halt.service
arch,plymouth,usr/lib/systemd/system/halt.target.wants/plymouth-switch-root-initramfs.service
arch,plymouth,usr/lib/systemd/system/initrd-switch-root.target.wants/plymouth-start.service
arch,plymouth,usr/lib/systemd/system/initrd-switch-root.target.wants/plymouth-switch-root.service
arch,plymouth,usr/lib/systemd/system/kexec.target.wants/plymouth-kexec.service
arch,plymouth,usr/lib/systemd/system/kexec.target.wants/plymouth-switch-root-initramfs.service
arch,plymouth,usr/lib/systemd/system/multi-user.target.wants/plymouth-quit-wait.service
arch,plymouth,usr/lib/systemd/system/multi-user.target.wants/plymouth-quit.service
arch,plymouth,usr/lib/systemd/system/plymouth-halt.service
arch,plymouth,usr/lib/systemd/system/plymouth-kexec.service
arch,plymouth,usr/lib/systemd/system/plymouth-poweroff.service
arch,plymouth,usr/lib/systemd/system/plymouth-quit-wait.service
arch,plymouth,usr/lib/systemd/system/plymouth-quit.service
arch,plymouth,usr/lib/systemd/system/plymouth-read-write.service
arch,plymouth,usr/lib/systemd/system/plymouth-reboot.service
arch,plymouth,usr/lib/systemd/system/plymouth-start.service
arch,plymouth,usr/lib/systemd/system/plymouth-switch-root-initramfs.service
arch,plymouth,usr/lib/systemd/system/plymouth-switch-root.service
arch,plymouth,usr/lib/systemd/system/poweroff.target.wants/plymouth-poweroff.service
arch,plymouth,usr/lib/systemd/system/poweroff.target.wants/plymouth-switch-root-initramfs.service
arch,plymouth,usr/lib/systemd/system/reboot.target.wants/plymouth-reboot.service
arch,plymouth,usr/lib/systemd/system/reboot.target.wants/plymouth-switch-root-initramfs.service
arch,plymouth,usr/lib/systemd/system/sysinit.target.wants/plymouth-read-write.service
arch,plymouth,usr/lib/systemd/system/sysinit.target.wants/plymouth-start.service
arch,plymouth,usr/lib/systemd/system/systemd-ask-password-plymouth.service
arch,pm2,usr/lib/systemd/system/pm2.service
arch,podman,usr/lib/systemd/system/podman-auto-update.service
arch,podman,usr/lib/systemd/system/podman-clean-transient.service
arch,podman,usr/lib/systemd/system/podman-kube@.service
arch,podman,usr/lib/systemd/system/podman-restart.service
arch,podman,usr/lib/systemd/system/podman.service
arch,polkit,usr/lib/systemd/system/polkit-agent-helper@.service
arch,polkit,usr/lib/systemd/system/polkit.service
arch,postfix,usr/lib/systemd/system/postfix.service
arch,postfix-tlspol,usr/lib/systemd/system/postfix-tlspol.service
arch,postfwd,usr/lib/systemd/system/postfwd.service
arch,postfwd,usr/lib/systemd/system/postfwd2.service
arch,postgresql,usr/lib/systemd/system/postgresql.service
arch,postgrey,usr/lib/systemd/system/postgrey.service
arch,power-profiles-daemon,usr/lib/systemd/system/power-profiles-daemon.service
arch,powerdns,usr/lib/systemd/system/ixfrdist.service
arch,powerdns,usr/lib/systemd/system/ixfrdist@.service
arch,powerdns,usr/lib/systemd/system/pdns.service
arch,powerdns,usr/lib/systemd/system/pdns@.service
arch,powerdns-recursor,usr/lib/systemd/system/pdns-recursor.service
arch,powerdns-recursor,usr/lib/systemd/system/pdns-recursor@.service
arch,ppp,usr/lib/systemd/system/ppp@.service
arch,pptpd,usr/lib/systemd/system/pptpd.service
arch,privoxy,usr/lib/systemd/system/privoxy.service
arch,prometheus,usr/lib/systemd/system/prometheus.service
arch,prometheus-bird-exporter,usr/lib/systemd/system/prometheus-bird-exporter.service
arch,prometheus-blackbox-exporter,usr/lib/systemd/system/prometheus-blackbox-exporter.service
arch,prometheus-elasticsearch-exporter,usr/lib/systemd/system/prometheus-elasticsearch-exporter.service
arch,prometheus-fastly-exporter,usr/lib/systemd/system/prometheus-fastly-exporter.service
arch,prometheus-ipmi-exporter,usr/lib/systemd/system/prometheus-ipmi-exporter.service
arch,prometheus-json-exporter,usr/lib/systemd/system/prometheus-json-exporter.service
arch,prometheus-memcached-exporter,usr/lib/systemd/system/prometheus-memcached-exporter.service
arch,prometheus-mysqld-exporter,usr/lib/systemd/system/prometheus-mysqld-exporter.service
arch,prometheus-node-exporter,usr/lib/systemd/system/prometheus-node-exporter.service
arch,prometheus-nut-exporter,usr/lib/systemd/system/prometheus-nut-exporter.service
arch,prometheus-postgres-exporter,usr/lib/systemd/system/prometheus-postgres-exporter.service
arch,prometheus-redis-exporter,usr/lib/systemd/system/prometheus-redis-exporter.service
arch,prometheus-smartctl-exporter,usr/lib/systemd/system/prometheus-smartctl-exporter.service
arch,prometheus-smokeping-prober,usr/lib/systemd/system/prometheus-smokeping-prober.service
arch,prometheus-snmp-exporter,usr/lib/systemd/system/prometheus-snmp-exporter.service
arch,prometheus-ssl-exporter,usr/lib/systemd/system/prometheus-ssl-exporter.service
arch,prometheus-systemd-exporter,usr/lib/systemd/system/prometheus-systemd-exporter.service
arch,prometheus-unbound-exporter,usr/lib/systemd/system/prometheus-unbound-exporter.service
arch,prometheus-varnish-exporter,usr/lib/systemd/system/prometheus-varnish-exporter.service
arch,prometheus-wireguard-exporter,usr/lib/systemd/system/prometheus-wireguard-exporter.service
arch,promtail,usr/lib/systemd/system/promtail.service
arch,prosody,usr/lib/systemd/system/prosody.service
arch,proton-vpn-daemon,usr/lib/systemd/system/proton.VPN.service
arch,ptunnel,usr/lib/systemd/system/ptunnel.service
arch,puppet,usr/lib/systemd/system/puppet.service
arch,python-geoipsets,usr/lib/systemd/system/update-geoipsets.service
arch,python-location,usr/lib/systemd/system/location-update.service
arch,qbittorrent-nox,usr/lib/systemd/system/qbittorrent-nox.service
arch,qbittorrent-nox,usr/lib/systemd/system/qbittorrent-nox@.service
arch,qemu-guest-agent,usr/lib/systemd/system/qemu-guest-agent.service
arch,qemu-pr-helper,usr/lib/systemd/system/qemu-pr-helper.service
arch,qemu-vmsr-helper,usr/lib/systemd/system/qemu-vmsr-helper.service
arch,quassel-core,usr/lib/systemd/system/quassel.service
arch,rabbitmq,usr/lib/systemd/system/rabbitmq.service
arch,radicale,usr/lib/systemd/system/radicale.service
arch,radvd,usr/lib/systemd/system/radvd.service
arch,rauc,usr/lib/systemd/system/rauc.service
arch,rdma-core,usr/lib/systemd/system/ibacm.service
arch,rdma-core,usr/lib/systemd/system/iwpmd.service
arch,rdma-core,usr/lib/systemd/system/rdma-load-modules@.service
arch,rdma-core,usr/lib/systemd/system/rdma-ndd.service
arch,rdma-core,usr/lib/systemd/system/srp_daemon.service
arch,rdma-core,usr/lib/systemd/system/srp_daemon_port@.service
arch,rebuilderd,usr/lib/systemd/system/rebuilderd-sync@.service
arch,rebuilderd,usr/lib/systemd/system/rebuilderd-worker@.service
arch,rebuilderd,usr/lib/systemd/system/rebuilderd.service
arch,recoll,usr/lib/systemd/system/recollindex@.service
arch,redmine,usr/lib/systemd/system/redmine.service
arch,reflector,usr/lib/systemd/system/reflector.service
arch,rng-tools,usr/lib/systemd/system/rngd.service
arch,rpcbind,usr/lib/systemd/system/rpcbind.service
arch,rrdtool,usr/lib/systemd/system/rrdcached.service
arch,rspamd,usr/lib/systemd/system/rspamd-dmarc-report.service
arch,rspamd,usr/lib/systemd/system/rspamd.service
arch,rsync,usr/lib/systemd/system/rsyncd.service
arch,rsync,usr/lib/systemd/system/rsyncd@.service
arch,rtirq,usr/lib/systemd/system/rtirq-resume.service
arch,rtirq,usr/lib/systemd/system/rtirq.service
arch,rtkit,usr/lib/systemd/system/rtkit-daemon.service
arch,rustic,usr/lib/systemd/system/rustic-backup@.service
arch,rustic,usr/lib/systemd/system/rustic-forget@.service
arch,rustypaste,usr/lib/systemd/system/rustypaste.service
arch,samba,usr/lib/systemd/system/nmb.service
arch,samba,usr/lib/systemd/system/samba-bgqd.service
arch,samba,usr/lib/systemd/system/samba.service
arch,samba,usr/lib/systemd/system/smb.service
arch,samba,usr/lib/systemd/system/winbind.service
arch,sane,usr/lib/systemd/system/saned@.service
arch,sauerbraten,usr/lib/systemd/system/sauerbraten.service
arch,sccache,usr/lib/systemd/system/sccache-scheduler.service
arch,sccache,usr/lib/systemd/system/sccache-server.service
arch,scx-tools,usr/lib/systemd/system/scx_loader.service
arch,sddm,usr/lib/systemd/system/sddm.service
arch,seatd,usr/lib/systemd/system/seatd.service
arch,ser2net,usr/lib/systemd/system/ser2net.service
arch,shadow,usr/lib/systemd/system/shadow.service
arch,shadowsocks-rust,usr/lib/systemd/system/shadowsocks-rust-server@.service
arch,shadowsocks-rust,usr/lib/systemd/system/shadowsocks-rust@.service
arch,shairport-sync,usr/lib/systemd/system/shairport-sync.service
arch,slim,usr/lib/systemd/system/slim.service
arch,slurm-llnl,usr/lib/systemd/system/slurmctld.service
arch,slurm-llnl,usr/lib/systemd/system/slurmd.service
arch,slurm-llnl,usr/lib/systemd/system/slurmdbd.service
arch,smartdns,usr/lib/systemd/system/smartdns.service
arch,smartmontools,usr/lib/systemd/system/smartd.service
arch,smbnetfs,usr/lib/systemd/system/smbnetfs.service
arch,smokeping,usr/lib/systemd/system/smokeping.service
arch,snapper,usr/lib/systemd/system/snapper-backup.service
arch,snapper,usr/lib/systemd/system/snapper-boot.service
arch,snapper,usr/lib/systemd/system/snapper-cleanup.service
arch,snapper,usr/lib/systemd/system/snapper-timeline.service
arch,snapper,usr/lib/systemd/system/snapperd.service
arch,sndio,usr/lib/systemd/system/sndiod.service
arch,sniproxy,usr/lib/systemd/system/sniproxy.service
arch,soapyremote,usr/lib/systemd/system/SoapySDRServer.service
arch,soft-serve,usr/lib/systemd/system/soft-serve.service
arch,soju,usr/lib/systemd/system/soju.service
arch,solr,usr/lib/systemd/system/solr.service
arch,sonic,usr/lib/systemd/system/sonic.service
arch,spamassassin,usr/lib/systemd/system/spamassassin-update.service
arch,spamassassin,usr/lib/systemd/system/spamassassin.service
arch,speech-dispatcher,usr/lib/systemd/system/speech-dispatcherd.service
arch,spice-vdagent,usr/lib/systemd/system/spice-vdagentd.service
arch,squid,usr/lib/systemd/system/squid-rotate.service
arch,squid,usr/lib/systemd/system/squid.service
arch,srs,usr/lib/systemd/system/srs.service
arch,ssh-tpm-agent,usr/lib/systemd/system/ssh-tpm-agent.service
arch,ssh-tpm-agent,usr/lib/systemd/system/ssh-tpm-genkeys.service
arch,sshguard,usr/lib/systemd/system/sshguard.service
arch,sshuttle,usr/lib/systemd/system/sshuttle.service
arch,sslh,usr/lib/systemd/system/sslh-fork.service
arch,sslh,usr/lib/systemd/system/sslh-select.service
arch,sslh,usr/lib/systemd/system/sslh.service
arch,sssd,usr/lib/systemd/system/sssd-autofs.service
arch,sssd,usr/lib/systemd/system/sssd-ifp.service
arch,sssd,usr/lib/systemd/system/sssd-kcm.service
arch,sssd,usr/lib/systemd/system/sssd-nss.service
arch,sssd,usr/lib/systemd/system/sssd-pac.service
arch,sssd,usr/lib/systemd/system/sssd-pam.service
arch,sssd,usr/lib/systemd/system/sssd-ssh.service
arch,sssd,usr/lib/systemd/system/sssd-sudo.service
arch,sssd,usr/lib/systemd/system/sssd.service
arch,stalwart,usr/lib/systemd/system/stalwart.service
arch,stalwart-proxy,usr/lib/systemd/system/stalwart-proxy.service
arch,step-ca,usr/lib/systemd/system/step-ca.service
arch,strongswan,usr/lib/systemd/system/strongswan-starter.service
arch,strongswan,usr/lib/systemd/system/strongswan.service
arch,stubby,usr/lib/systemd/system/stubby.service
arch,stunnel,usr/lib/systemd/system/stunnel.service
arch,subversion,usr/lib/systemd/system/svnserve.service
arch,sudo,usr/lib/systemd/system/sudo_logsrvd.service
arch,supervisor,usr/lib/systemd/system/supervisord.service
arch,swayosd,usr/lib/systemd/system/swayosd-libinput-backend.service
arch,switchboard-plug-parental-controls,usr/lib/systemd/system/pantheon-parental-controls.service
arch,switcheroo-control,usr/lib/systemd/system/switcheroo-control.service
arch,syncplay,usr/lib/systemd/system/syncplay@.service
arch,syncthing,usr/lib/systemd/system/syncthing@.service
arch,syncthing-discosrv,usr/lib/systemd/system/syncthing-discosrv.service
arch,syncthing-relaysrv,usr/lib/systemd/system/syncthing-relaysrv.service
arch,syslog-ng,usr/lib/systemd/system/syslog-ng@.service
arch,sysprof,usr/lib/systemd/system/sysprof3.service
arch,sysstat,usr/lib/systemd/system/sysstat-collect.service
arch,sysstat,usr/lib/systemd/system/sysstat-rotate.service
arch,sysstat,usr/lib/systemd/system/sysstat-summary.service
arch,sysstat,usr/lib/systemd/system/sysstat.service
arch,system-config-printer,usr/lib/systemd/system/configure-printer@.service
arch,system76-firmware,usr/lib/systemd/system/system76-firmware-daemon.service
arch,system76-scheduler,usr/lib/systemd/system/com.system76.Scheduler.service
arch,systemd,usr/lib/systemd/system/breakpoint-pre-basic.service
arch,systemd,usr/lib/systemd/system/breakpoint-pre-mount.service
arch,systemd,usr/lib/systemd/system/breakpoint-pre-switch-root.service
arch,systemd,usr/lib/systemd/system/breakpoint-pre-udev.service
arch,systemd,usr/lib/systemd/system/capsule@.service
arch,systemd,usr/lib/systemd/system/console-getty.service
arch,systemd,usr/lib/systemd/system/container-getty@.service
arch,systemd,usr/lib/systemd/system/dbus-org.freedesktop.hostname1.service
arch,systemd,usr/lib/systemd/system/dbus-org.freedesktop.import1.service
arch,systemd,usr/lib/systemd/system/dbus-org.freedesktop.locale1.service
arch,systemd,usr/lib/systemd/system/dbus-org.freedesktop.login1.service
arch,systemd,usr/lib/systemd/system/dbus-org.freedesktop.machine1.service
arch,systemd,usr/lib/systemd/system/dbus-org.freedesktop.portable1.service
arch,systemd,usr/lib/systemd/system/dbus-org.freedesktop.sysupdate1.service
arch,systemd,usr/lib/systemd/system/dbus-org.freedesktop.timedate1.service
arch,systemd,usr/lib/systemd/system/debug-shell.service
arch,systemd,usr/lib/systemd/system/emergency.service
arch,systemd,usr/lib/systemd/system/factory-reset.target.wants/systemd-factory-reset-request.service
arch,systemd,usr/lib/systemd/system/factory-reset.target.wants/systemd-pcrphase-factory-reset.service
arch,systemd,usr/lib/systemd/system/getty@.service
arch,systemd,usr/lib/systemd/system/initrd-cleanup.service
arch,systemd,usr/lib/systemd/system/initrd-parse-etc.service
arch,systemd,usr/lib/systemd/system/initrd-root-fs.target.wants/systemd-repart.service
arch,systemd,usr/lib/systemd/system/initrd-switch-root.service
arch,systemd,usr/lib/systemd/system/initrd-udevadm-cleanup-db.service
arch,systemd,usr/lib/systemd/system/initrd.target.wants/systemd-battery-check.service
arch,systemd,usr/lib/systemd/system/initrd.target.wants/systemd-bsod.service
